taxon_oid	Domain	Status	Genome Name	Phylum	Class	Order	Family	Genus	Species	Genome Size	Gene Count	16S rRNA Count
651324038	Bacteria	Draft	Haemophilus aegyptius ATCC 11116	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	aegyptius	1915025	2072	2
637000124	Bacteria	Finished	Haemophilus ducreyi 35000HP	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	ducreyi	1698955	1844	6
645058802	Bacteria	Draft	Haemophilus influenzae 6P18H1	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	influenzae	1912236	1961	6
650377944	Bacteria	Finished	Haemophilus influenzae B 10810	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	influenzae	1981535	1991	6
649633050	Bacteria	Finished	Haemophilus influenzae F3031	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	influenzae	1985832	1850	6
649633051	Bacteria	Finished	Haemophilus influenzae F3047	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	influenzae	2007018	1862	6
647000259	Bacteria	Draft	Haemophilus influenzae NT127	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	influenzae	1865669	1872	2
640612215	Bacteria	Draft	Haemophilus influenzae NTHi 22.1-21, ST176	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	influenzae	1888556	2299	5
640612216	Bacteria	Draft	Haemophilus influenzae NTHi 22.4-21, ST165	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	influenzae	1875614	2151	2
640612217	Bacteria	Draft	Haemophilus influenzae NTHi 3655	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	influenzae	1878368	1999	6
645058852	Bacteria	Draft	Haemophilus influenzae NTHi 7P49H1	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	influenzae	1827667	1818	4
637000125	Bacteria	Finished	Haemophilus influenzae NTHi 86-028NP	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	influenzae	1913428	1913	6
640612218	Bacteria	Draft	Haemophilus influenzae NTHi PittAA	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	influenzae	1876892	2042	2
640427116	Bacteria	Finished	Haemophilus influenzae NTHi PittEE	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	influenzae	1813020	1757	6
640427117	Bacteria	Finished	Haemophilus influenzae NTHi PittGG	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	influenzae	1887182	1798	6
640612207	Bacteria	Draft	Haemophilus influenzae NTHi PittHH	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	influenzae	1837347	2022	2
640612208	Bacteria	Draft	Haemophilus influenzae NTHi PittII	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	influenzae	1954291	2094	6
640612209	Bacteria	Draft	Haemophilus influenzae NTHi R3021	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	influenzae	1851066	2355	1
650377945	Bacteria	Finished	Haemophilus influenzae R2846	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	influenzae	1819370	1714	6
650377946	Bacteria	Finished	Haemophilus influenzae R2866	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	influenzae	1932306	1875	6
637000126	Bacteria	Finished	Haemophilus influenzae Rd (KW20)	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	influenzae	1830069	1762	6
647000260	Bacteria	Draft	Haemophilus influenzae RdAW	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	influenzae	1802170	1781	2
651324039	Bacteria	Draft	Haemophilus parainfluenzae ATCC 33392	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	parainfluenzae	2110314	2067	1
650377947	Bacteria	Finished	Haemophilus parainfluenzae T3T1	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	parainfluenzae	2086875	2069	6
641736156	Bacteria	Draft	Haemophilus parasuis 29755	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	parasuis	2224137	2302	2
643348556	Bacteria	Finished	Haemophilus parasuis SH0165	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	parasuis	2269156	2097	6
637000128	Bacteria	Finished	Hahella chejuensis KCTC 2396	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Hahellaceae	Hahella	chejuensis	7215267	6875	5
649633052	Bacteria	Finished	Halanaerobium hydrogenoformans	Firmicutes	Clostridia	Halanaerobiales	Halanaerobiaceae	Halanaerobium	sp.	2613117	2463	4
650377948	Bacteria	Finished	Halanaerobium praevalens GSL, DSM 2228	Firmicutes	Clostridia	Halanaerobiales	Halanaerobiaceae	Halanaerobium	praevalens	2309262	2180	4
646311933	Bacteria	Finished	Haliangium ochraceum DSM 14365	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	ochraceum	9446314	6952	2
648028030	Bacteria	Finished	Halomonas elongata DSM 2581	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	elongata	4061296	3556	4
651324040	Bacteria	Draft	Halomonas sp. TD01	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	sp.	4049556	3889	1
651324041	Bacteria	Draft	Haloplasma contractile SSD-17B	Tenericutes	Mollicutes	Haloplasmatales	Haloplasmataceae	Haloplasma	contractile	4483618	4084	1
639633026	Bacteria	Finished	Halorhodospira halophila SL1	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Halorhodospira	halophila	2678452	2470	2
643348557	Bacteria	Finished	Halothermothrix orenii H 168	Firmicutes	Clostridia	Halanaerobiales	Halanaerobiaceae	Halothermothrix	orenii	2578146	2432	4
646311935	Bacteria	Finished	Halothiobacillus neapolitanus c2	Proteobacteria	Gammaproteobacteria	Chromatiales	Halothiobacillaceae	Halothiobacillus	neapolitanus	2582886	2465	2
637000130	Bacteria	Finished	Helicobacter acinonychis Sheeba	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	acinonychis	1557588	1663	2
646206257	Bacteria	Draft	Helicobacter bilis ATCC 43879	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	bilis	2599875	2304	1
650716041	Bacteria	Finished	Helicobacter bizzozeronii CIII-1	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	bizzozeronii	1807354	2012	2
643886213	Bacteria	Draft	Helicobacter canadensis MIT 98-5491, ATCC 700968	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	canadensis	1605969	1713	1
647533173	Bacteria	Draft	Helicobacter canadensis MIT 98-5491, ATCC 700968	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	canadensis	1623845	1584	3
643886141	Bacteria	Draft	Helicobacter cinaedi CCUG 18818	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	cinaedi	2182709	2424	1
649633054	Bacteria	Finished	Helicobacter felis CS1, ATCC 49179	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	felis	1654761	1711	2
637000131	Bacteria	Finished	Helicobacter hepaticus 3B1, ATCC 51449	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	hepaticus	1799146	1919	1
646564537	Bacteria	Finished	Helicobacter mustelae ATCC 43772	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	mustelae	1578097	1444	2
643886218	Bacteria	Draft	Helicobacter pullorum MIT 98-5489	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pullorum	1919070	2113	1
651053029	Bacteria	Finished	Helicobacter pylori 2017	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1548238	1632	1
651053030	Bacteria	Finished	Helicobacter pylori 2018	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1562832	1642	1
637000132	Bacteria	Finished	Helicobacter pylori 26695	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1667833	1624	2
646862330	Bacteria	Finished	Helicobacter pylori 51	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1589954	1457	2
646862329	Bacteria	Finished	Helicobacter pylori 52	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1568826	1447	2
651053031	Bacteria	Finished	Helicobacter pylori 83	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1617426	1655	2
648231708	Bacteria	Finished	Helicobacter pylori 908	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1549666	1634	1
642979330	Bacteria	Draft	Helicobacter pylori 98-10	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1571772	1566	1
642979331	Bacteria	Draft	Helicobacter pylori B128	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1649221	1770	1
644736374	Bacteria	Finished	Helicobacter pylori B38	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1576758	1427	2
649633055	Bacteria	Finished	Helicobacter pylori B8	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1680029	1749	2
648231709	Bacteria	Finished	Helicobacter pylori Cuz20	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1635449	1606	2
651053032	Bacteria	Finished	Helicobacter pylori F16	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1575399	1542	2
651053033	Bacteria	Finished	Helicobacter pylori F30	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1579693	1526	2
651053034	Bacteria	Finished	Helicobacter pylori F32	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1581461	1533	2
651053035	Bacteria	Finished	Helicobacter pylori F57	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1609006	1562	2
643348558	Bacteria	Finished	Helicobacter pylori G27	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1663013	1547	2
650377949	Bacteria	Finished	Helicobacter pylori Gambia94/24	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1712468	1647	2
637000133	Bacteria	Finished	Helicobacter pylori HPAG1	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1605736	1590	2
642979325	Bacteria	Draft	Helicobacter pylori HPKX_438_AG0C1	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1819663	2939	1
642979332	Bacteria	Draft	Helicobacter pylori HPKX_438_CA4C1	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1566388	3962	2
650377950	Bacteria	Finished	Helicobacter pylori India7	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1675918	1642	2
637000134	Bacteria	Finished	Helicobacter pylori J99	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1643831	1541	2
650377951	Bacteria	Finished	Helicobacter pylori Lithuania75	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1640672	1607	2
643348559	Bacteria	Finished	Helicobacter pylori P12	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1684038	1620	2
648028031	Bacteria	Finished	Helicobacter pylori PeCan4	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1638263	1605	2
648028032	Bacteria	Finished	Helicobacter pylori SJM180	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1658051	1623	2
648231710	Bacteria	Finished	Helicobacter pylori Sat464	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1567569	1550	2
642555131	Bacteria	Finished	Helicobacter pylori Shi470	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1608547	1609	2
650377952	Bacteria	Finished	Helicobacter pylori SouthAfrica7	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1679828	1614	2
646862331	Bacteria	Finished	Helicobacter pylori v225	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	1595604	1594	2
649989954	Bacteria	Draft	Helicobacter suis HS1	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	suis	1635292	1205	1
649989955	Bacteria	Draft	Helicobacter suis HS5	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	suis	1669960	1179	1
646206255	Bacteria	Draft	Helicobacter winghamensis ATCC BAA-430	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	winghamensis	1690216	1677	1
641522632	Bacteria	Finished	Heliobacterium modesticaldum Ice1	Firmicutes	Clostridia	Clostridiales	Heliobacteriaceae	Heliobacterium	modesticaldum	3075407	3142	10
648028033	Bacteria	Finished	Herbaspirillum seropedicae SmR1	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	seropedicae	5513887	4799	3
640069313	Bacteria	Finished	Herminiimonas arsenicoxydans ULPAs1	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herminiimonas	arsenicoxydans	3424307	3399	2
641228494	Bacteria	Finished	Herpetosiphon aurantiacus DSM 785	Chloroflexi	Chloroflexi	Herpetosiphonales	Herpetosiphonaceae	Herpetosiphon	aurantiacus	6785430	5346	5
644736375	Bacteria	Finished	Hirschia baltica ATCC 49814	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Hirschia	baltica	3540114	3266	2
637000127	Bacteria	Finished	Histophilus somni 129PT	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Histophilus	somni	2012878	1880	5
641522630	Bacteria	Finished	Histophilus somni 2336	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Histophilus	somni	2263857	2044	5
641380435	Bacteria	Draft	Hoeflea phototrophica DFL-43	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Hoeflea	phototrophica	4458057	4411	2
643886103	Bacteria	Draft	Holdemania filiformis VPI J1-31B-1, DSM 12042	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Holdemania	filiformis	3803745	4272	1
641380441	Bacteria	Draft	Hydrogenivirga sp. 128-5-R1-1	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenivirga	sp.	3038240	3874	3
646311936	Bacteria	Finished	Hydrogenobacter thermophilus TK-6	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobacter	thermophilus	1743135	1941	1
650377953	Bacteria	Finished	Hydrogenobacter thermophilus TK-6, DSM 6534	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobacter	thermophilus	1742932	1948	1
647000261	Bacteria	Draft	Hydrogenobaculum sp. SN	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobaculum	sp.	1555002	1703	1
642555132	Bacteria	Finished	Hydrogenobaculum sp. Y04AAS1	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobaculum	sp.	1559514	1691	2
651324043	Bacteria	Draft	Hylemonella gracilis ATCC 19624	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hylemonella	gracilis	3618708	3388	1
648028034	Bacteria	Finished	Hyphomicrobium denitrificans ATCC 51888	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	denitrificans	3638969	3600	1
650716042	Bacteria	Finished	Hyphomicrobium sp. MC1	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	sp.	4757528	4952	1
637000135	Bacteria	Finished	Hyphomonas neptunium ATCC 15444	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Hyphomonas	neptunium	3705021	3577	1
638341106	Bacteria	Draft	Idiomarina baltica OS145	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Idiomarina	baltica	2722127	2660	3
637000136	Bacteria	Finished	Idiomarina loihiensis L2TR	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Idiomarina	loihiensis	2839318	2706	4
649633056	Bacteria	Finished	Ilyobacter polytropus CuHBu1, DSM 2926	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Ilyobacter	polytropus	3132314	3042	8
649633057	Bacteria	Finished	Intrasporangium calvum 7KIP, DSM 43043	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Intrasporangium	calvum	4024382	3710	2
649633058	Bacteria	Finished	Isosphaera pallida IS1B, ATCC 43644	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Isosphaera	pallida	5529304	3823	3
638341107	Bacteria	Draft	Janibacter sp. HTCC2649	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Janibacter	sp.	4228723	4156	2
637000137	Bacteria	Finished	Jannaschia sp. CCS1	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Jannaschia	sp.	4404049	4339	1
640753030	Bacteria	Finished	Janthinobacterium sp. Marseille	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	sp.	4110251	3763	2
644736376	Bacteria	Finished	Jonesia denitrificans 55134, DSM 20603	Actinobacteria	Actinobacteria	Actinomycetales	Jonesiaceae	Jonesia	denitrificans	2749646	2635	5
645951855	Bacteria	Draft	Jonquetella anthropi E3_33 E1	Synergistetes	Synergistia	Synergistales	Synergistaceae	Jonquetella	anthropi	1786558	1893	1
644736377	Bacteria	Finished	Kangiella koreensis SW-125, DSM 16069	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Kangiella	koreensis	2852073	2694	2
649633059	Bacteria	Finished	Ketogulonicigenium vulgare Y25	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ketogulonicigenium	vulgare	3288404	3287	5
640753031	Bacteria	Finished	Kineococcus radiotolerans SRS30216	Actinobacteria	Actinobacteria	Actinomycetales	Kineosporiaceae	Kineococcus	radiotolerans	4956672	4785	4
649989956	Bacteria	Draft	Kingella denitrificans ATCC 33394	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	denitrificans	2186592	2574	1
651324044	Bacteria	Draft	Kingella kingae ATCC 23330	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	kingae	1916770	2156	1
643886193	Bacteria	Draft	Kingella oralis UB-38, ATCC 51147	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	oralis	2405975	3218	1
643348560	Bacteria	Finished	Klebsiella pneumoniae 342	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	pneumoniae	5920257	5881	8
651053036	Bacteria	Finished	Klebsiella pneumoniae KCTC 2242	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	pneumoniae	5462422	5264	8
646564538	Bacteria	Finished	Klebsiella pneumoniae NTUH-K2044	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	pneumoniae	5472672	5385	8
640753032	Bacteria	Finished	Klebsiella pneumoniae pneumoniae MGH78578	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	pneumoniae	5694894	5377	8
647000262	Bacteria	Draft	Klebsiella pneumoniae rhinoscleromatis ATCC 13884	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	pneumoniae	5280675	5771	1
647533174	Bacteria	Draft	Klebsiella sp. 1_1_55	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	sp.	5459739	5089	1
651324045	Bacteria	Draft	Klebsiella sp. MS 92-3	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	sp.	5576613	6215	
646311937	Bacteria	Finished	Klebsiella variicola At-22	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	variicola	5458505	5213	8
642555133	Bacteria	Finished	Kocuria rhizophila DC2201	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Kocuria	rhizophila	2697540	2413	3
641380434	Bacteria	Draft	Kordia algicida OT-1	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Kordia	algicida	5019836	4584	3
637000001	Bacteria	Finished	Korebacter versatilis Ellin345	Acidobacteria	Acidobacteria	Acidobacteriales	Korebacteraceae	Korebacter	versatilis	5650368	4837	1
